,Problem,Step,Success,Skill,Opportunity,Student_ID
4648,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,56
4649,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,4,56
4650,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,56
4651,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,56
4652,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,9,56
4653,TRIANGLE_BASE,(BASE QUESTION3),1,triangle-area,10,56
4654,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,56
4655,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,8,56
4656,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,9,56
4657,PENTAGON,(AREA QUESTION1),1,pentagon-area,10,56
4658,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,11,56
4659,PENTAGON,(SIDE QUESTION3),0,pentagon-area,12,56
4660,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,13,56
4661,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,14,56
4662,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,15,56
4663,PENTAGON,(AREA QUESTION1),1,pentagon-area,16,56
4664,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,17,56
4665,PENTAGON,(SIDE QUESTION3),1,pentagon-area,18,56
4666,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,19,56
4667,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,20,56
4668,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,21,56
4669,PENTAGON,(AREA QUESTION1),0,pentagon-area,22,56
4670,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,23,56
4671,PENTAGON,(SIDE QUESTION3),0,pentagon-area,24,56
4672,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,25,56
4673,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,26,56
4674,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,27,56
4675,PENTAGON,(AREA QUESTION1),1,pentagon-area,28,56
4676,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,29,56
4677,PENTAGON,(SIDE QUESTION3),1,pentagon-area,30,56
4678,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,31,56
4679,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,32,56
4680,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,33,56
4681,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,56
4682,CIRCLE_O,(AREA QUESTION1),1,circle-area,1,56
4683,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,56
4684,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,56
4685,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,56
4686,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,56
4687,CIRCLE_O,(DIAMETER QUESTION3),0,circle-diameter,3,56
4688,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,3,56
4689,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,56
4690,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,56
4691,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,56
4692,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,56
4693,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,56
4694,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,5,56
4695,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,6,56
4696,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,56
4697,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),0,circle-circumference,5,56
4698,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,56
4699,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,56
4700,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,56
4701,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,56
4702,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,56
4703,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,56
4704,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,10,56
4705,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,7,56
4706,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,56
4707,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,8,56
4708,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,11,56
4709,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,8,56
4710,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,56
4711,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,56
4712,TROGS,(TROG-AREA QUESTION1),1,triangle-area,11,56
4713,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,8,56
4714,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,56
4715,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,56
4716,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,56
4717,TROGS,(TROG-AREA QUESTION2),1,triangle-area,12,56
4718,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,56
4719,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,56
4720,TROGS,(TROG-AREA QUESTION3),1,triangle-area,13,56
4721,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,56
4722,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,56
4723,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,12,56
4724,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,56
4725,POGS,(POG-AREA QUESTION1),1,circle-area,13,56
4726,POGS,(SQUARE-AREA QUESTION1),1,square-area,24,56
4727,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,12,56
4728,POGS,(POG-AREA QUESTION2),1,circle-area,14,56
4729,POGS,(SQUARE-AREA QUESTION2),1,square-area,25,56
4730,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,56
4731,POGS,(POG-AREA QUESTION3),1,circle-area,15,56
4732,POGS,(SQUARE-AREA QUESTION3),1,square-area,26,56
4733,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,56
4734,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,16,56
4735,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,compose-by-addition,15,56
4736,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,16,56
4737,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),1,compose-by-addition,17,56
4738,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,circle-area,17,56
4739,TWO_CIRCLES_IN_CIRCLE,(UNSHADED-AREA QUESTION1),1,compose-by-addition,18,56
4740,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,19,56
4741,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,11,56
4742,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,27,56
4743,TWO_CIRCLES_IN_SQUARE,(UNSHADED-AREA QUESTION1),1,compose-by-multiplication,12,56
4744,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,20,56
4745,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),0,circle-circumference,9,56
4746,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),0,circle-diameter,9,56
4747,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,18,56
4748,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,19,56
4749,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,10,56
4750,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,20,56
4751,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,11,56
4752,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,10,56
4753,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,11,56
4754,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,12,56
4755,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,21,56
4756,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,58
4757,RECTANGLE_ABCD,(HEIGHT QUESTION2),0,square-area,2,58
4758,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,58
4759,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,58
4760,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,58
4761,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,58
4762,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,58
4763,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,58
4764,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,58
4765,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,58
4766,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,58
4767,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,58
4768,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,58
4769,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,58
4770,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,58
4771,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,58
4772,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,58
4773,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,58
4774,PAINTING_THE_WALL,(WALL-AREA QUESTION1),0,square-area,13,58
4775,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,14,58
4776,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,58
4777,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,58
4778,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,58
4779,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,58
4780,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,17,58
4781,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),0,square-area,18,58
4782,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),0,compose-by-addition,6,58
4783,RECTANGLE_AREA,(AREA QUESTION1),1,square-area,19,58
4784,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,20,58
4785,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,21,58
4786,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,7,58
4787,PAINTING_THE_WALL,(WALL-AREA QUESTION2),0,square-area,22,58
4788,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,23,58
4789,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,8,58
4790,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,24,58
4791,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,25,58
4792,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,9,58
4793,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,58
4794,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,2,58
4795,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,3,58
4796,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,4,58
4797,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,5,58
4798,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,6,58
4799,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,1,27
4800,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,1,27
4801,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,2,27
4802,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,3,27
4803,PENTAGON,(AREA QUESTION1),1,pentagon-area,4,27
4804,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,5,27
4805,PENTAGON,(SIDE QUESTION3),1,pentagon-area,6,27
4806,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,27
4807,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,8,27
4808,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,27
4809,PENTAGON,(AREA QUESTION1),1,pentagon-area,10,27
4810,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,11,27
4811,PENTAGON,(SIDE QUESTION3),1,pentagon-area,12,27
4812,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,27
4813,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,27
4814,CIRCLE_O,(AREA QUESTION1),0,circle-area,1,27
4815,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,27
4816,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,27
4817,CIRCLE_O,(CIRCUMFERENCE QUESTION2),0,circle-circumference,2,27
4818,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,3,27
4819,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,27
4820,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,27
4821,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,27
4822,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,27
4823,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,27
4824,LAWN_SPRINKLER,(AREA QUESTION1),0,circle-area,5,27
4825,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,6,27
4826,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,5,27
4827,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,27
4828,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,27
4829,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,27
4830,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,1,27
4831,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),0,compose-by-addition,1,27
4832,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,27
4833,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,27
4834,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,27
4835,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,10,27
4836,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,7,27
4837,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),0,circle-circumference,7,27
4838,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,8,27
4839,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,11,27
4840,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,8,27
4841,TROGS,(SQUARE-AREA QUESTION1),1,square-area,2,27
4842,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,27
4843,TROGS,(TROG-AREA QUESTION1),1,triangle-area,2,27
4844,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,2,27
4845,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,27
4846,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,27
4847,TROGS,(TROG-AREA QUESTION2),0,triangle-area,3,27
4848,TROGS,(TROG-AREA QUESTION3),1,triangle-area,4,27
4849,TROGS,(SQUARE-AREA QUESTION2),0,square-area,3,27
4850,TROGS,(SQUARE-AREA QUESTION3),1,square-area,4,27
4851,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,3,27
4852,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,4,27
4853,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,12,27
4854,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,5,27
4855,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,5,27
4856,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,1,25
4857,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,2,25
4858,TRIANGLE_RECTANGLE,(BASE QUESTION1),0,compose-by-multiplication,1,25
4859,TRIANGLE_RECTANGLE,(AREA QUESTION1),0,triangle-area,3,25
4860,TRIANGLE_TRIANGLE,(AREA QUESTION1),0,triangle-area,4,25
4861,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,5,25
4862,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,6,25
4863,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,7,25
4864,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,8,25
4865,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,9,25
4866,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,1,25
4867,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,2,25
4868,PENTAGON_ABCDE,(SIDE QUESTION3),0,pentagon-area,3,25
4869,PENTAGON,(AREA QUESTION1),1,pentagon-area,4,25
4870,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,5,25
4871,PENTAGON,(SIDE QUESTION3),0,pentagon-area,6,25
4872,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,25
4873,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,8,25
4874,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,25
4875,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,25
4876,CIRCLE_O,(AREA QUESTION1),1,circle-area,1,25
4877,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,25
4878,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,25
4879,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,25
4880,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,25
4881,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,3,25
4882,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,25
4883,CIRCLE_O,(CIRCUMFERENCE QUESTION3),0,circle-circumference,3,25
4884,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,25
4885,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,25
4886,CIRCLE_O,(AREA QUESTION4),0,circle-area,4,25
4887,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,25
4888,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,25
4889,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,25
4890,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,25
4891,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,25
4892,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,25
4893,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,1,25
4894,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,1,25
4895,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,25
4896,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,25
4897,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,25
4898,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,7,25
4899,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,10,25
4900,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,7,25
4901,TROGS,(SQUARE-AREA QUESTION1),1,square-area,2,25
4902,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,25
4903,TROGS,(TROG-AREA QUESTION1),1,triangle-area,10,25
4904,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,2,25
4905,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,25
4906,TROGS,(TROG-AREA QUESTION2),1,triangle-area,11,25
4907,TROGS,(SQUARE-AREA QUESTION2),1,square-area,3,25
4908,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,3,25
4909,TROGS,(TROG-HEIGHT QUESTION3),0,equi-tri-height?,3,25
4910,TROGS,(TROG-AREA QUESTION3),1,triangle-area,12,25
4911,TROGS,(SQUARE-AREA QUESTION3),1,square-area,4,25
4912,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,4,25
4913,WATERING_VEGGIES,(WATERED-AREA QUESTION1),0,circle-area,11,25
4914,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,5,25
4915,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,5,25
4916,POGS,(POG-AREA QUESTION1),1,circle-area,12,25
4917,POGS,(SQUARE-AREA QUESTION1),0,square-area,6,25
4918,POGS,(SCRAP-METAL-AREA QUESTION1),0,compose-by-addition,6,25
4919,POGS,(SQUARE-AREA QUESTION2),1,square-area,7,25
4920,POGS,(POG-AREA QUESTION2),1,circle-area,13,25
4921,POGS,(SCRAP-METAL-AREA QUESTION2),0,compose-by-addition,7,25
4922,POGS,(SQUARE-AREA QUESTION3),1,square-area,8,25
4923,POGS,(POG-AREA QUESTION3),1,circle-area,14,25
4924,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,8,25
4925,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),0,circle-area,15,25
4926,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,39
4927,RECTANGLE_ABCD,(HEIGHT QUESTION2),1,square-area,2,39
4928,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,39
4929,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,39
4930,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,39
4931,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,39
4932,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,39
4933,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,39
4934,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,39
4935,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,39
4936,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,39
4937,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,39
4938,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,39
4939,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,39
4940,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,39
4941,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,39
4942,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,39
4943,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,39
4944,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,39
4945,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,39
4946,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,39
4947,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,15,39
4948,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,16,39
4949,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,39
4950,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,39
4951,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,39
4952,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,39
4953,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,39
4954,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,39
4955,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,3,39
4956,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,39
4957,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,5,39
4958,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,6,39
4959,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,7,39
4960,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,39
4961,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,39
4962,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,10,39
4963,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,11,39
4964,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,12,39
4965,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,13,39
4966,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,14,39
4967,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,15,39
4968,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,16,39
4969,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,17,39
4970,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,18,39
4971,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,19,39
4972,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,20,39
4973,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,39
4974,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,39
4975,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,39
4976,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,39
4977,PENTAGON,(AREA QUESTION1),1,pentagon-area,1,39
4978,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,2,39
4979,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,39
4980,TRIANGLE_RECTANGLE,(BASE QUESTION1),0,compose-by-multiplication,1,39
4981,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,39
